,row.,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
7369,7369,29648,12,NA,2,150,450,15,NA,9/18/13 8:38,9/18/13 9:24,0,0,9/18/13 8:25,12.89724,77.61065,12.9334,77.62652,0
7370,7370,40985,12,2,3,1021,NA,NA,NA,9/18/13 9:36,9/18/13 17:43,0,0,9/18/13 8:53,13.02853,77.54625,NA,NA,0
7371,7371,43007,85,NA,2,585,458,15,NA,9/18/13 12:28,9/18/13 13:52,1,0,9/18/13 9:15,12.97677,77.5727,13.00037,77.72746,0
7372,7372,43012,12,2,3,1246,NA,NA,NA,9/20/13 10:04,9/20/13 19:00,0,0,9/18/13 10:03,12.95158,77.57833,NA,NA,0
7373,7373,42308,12,NA,2,393,540,15,NA,9/18/13 13:26,9/18/13 15:24,0,1,9/18/13 10:20,13.19956,77.70688,12.92768,77.62664,0
7374,7374,42601,12,NA,2,1191,1393,15,NA,9/18/13 12:43,9/18/13 14:34,0,0,9/18/13 10:54,13.03017,77.56684,13.19966,77.70688,0
7375,7375,36376,12,NA,2,393,293,15,NA,9/19/13 0:00,9/19/13 1:37,1,0,9/18/13 12:18,13.19956,77.70688,12.849482,77.663187,0
7376,7376,42434,12,NA,2,791,393,15,NA,9/18/13 17:02,9/18/13 17:18,0,1,9/18/13 13:08,13.00453,77.61717,13.19956,77.70688,0
7377,7377,43032,12,NA,2,393,603,15,NA,9/18/13 14:38,9/18/13 16:16,1,0,9/18/13 13:35,13.19956,77.70688,12.97357,77.61043,0
7378,7378,43040,89,NA,2,1082,585,15,NA,9/18/13 17:45,9/18/13 18:59,0,0,9/18/13 14:51,12.870924,77.575879,12.97677,77.5727,0
7379,7379,43042,89,NA,2,1375,529,15,NA,9/20/13 18:00,9/20/13 18:37,0,0,9/18/13 15:15,12.94371,77.600549,12.93615,77.61322,0
7380,7380,43042,89,NA,2,529,1375,15,NA,9/19/13 19:55,9/19/13 20:38,0,0,9/18/13 15:15,12.93615,77.61322,12.94371,77.600549,0
7381,7381,43053,28,NA,2,601,393,15,NA,9/18/13 21:36,9/18/13 23:16,0,0,9/18/13 16:58,13.02434,77.56593,13.19956,77.70688,0
7382,7382,43055,65,3,3,1068,NA,NA,NA,9/19/13 14:24,9/19/13 21:30,0,0,9/18/13 17:12,13.044009,77.606805,NA,NA,0
7383,7383,29874,12,NA,2,1180,585,15,NA,9/18/13 18:43,9/18/13 19:55,0,0,9/18/13 17:44,12.90084,77.56483,12.97677,77.5727,0
7384,7384,43060,12,NA,2,571,293,15,NA,9/19/13 7:55,9/19/13 9:22,0,0,9/18/13 18:08,12.95185,77.69642,12.849482,77.663187,0
7385,7385,43061,12,NA,2,89,585,15,NA,9/20/13 12:00,9/20/13 13:23,1,0,9/18/13 18:20,12.96519,77.71932,12.97677,77.5727,0
7386,7386,42905,12,NA,2,1026,1300,15,NA,9/19/13 6:43,9/19/13 7:42,0,1,9/18/13 21:16,13.10482,77.57631,12.990006,77.723088,0
7387,7387,43075,24,NA,2,541,393,15,NA,9/19/13 3:50,9/19/13 5:11,1,0,9/18/13 21:19,12.93524,77.61997,13.19956,77.70688,0
7388,7388,6718,12,NA,2,822,393,15,NA,9/19/13 4:19,9/19/13 4:58,1,0,9/18/13 22:04,13.01024,77.58056,13.19956,77.70688,0
7389,7389,37702,85,NA,2,1399,352,15,NA,9/18/13 23:45,9/19/13 0:42,1,0,9/18/13 22:09,12.944965,77.683676,13.03369,77.62821,0
7390,7390,43081,65,NA,2,353,85,15,NA,9/19/13 0:28,9/19/13 1:22,0,0,9/18/13 22:21,13.03241,77.59914,12.95755,77.71803,0
7391,7391,43085,65,NA,2,451,902,15,NA,9/19/13 4:04,9/19/13 4:39,0,1,9/18/13 22:34,12.9739,77.57914,12.96153,77.66184,0
7392,7392,37957,12,NA,2,789,393,15,NA,9/19/13 5:16,9/19/13 6:23,0,0,9/19/13 0:13,12.9634,77.60343,13.19956,77.70688,0
7393,7393,31200,12,4,3,1017,NA,NA,NA,9/19/13 9:07,9/19/13 19:00,0,0,9/19/13 8:20,13.11084,77.60074,NA,NA,0
7394,7394,31200,12,NA,2,1017,168,15,NA,9/20/13 4:48,9/20/13 5:11,0,0,9/19/13 8:21,13.11084,77.60074,12.99313,77.59828,0
7395,7395,43105,12,NA,2,269,585,15,NA,9/19/13 13:55,9/19/13 15:00,0,0,9/19/13 9:42,12.9744,77.69183,12.97677,77.5727,0
7396,7396,42431,85,NA,2,1068,1190,15,NA,9/19/13 17:02,9/19/13 17:26,0,0,9/19/13 10:53,13.044009,77.606805,13.03017,77.56684,0
7397,7397,9314,12,NA,2,1026,1384,15,NA,9/19/13 20:24,9/19/13 21:07,0,0,9/19/13 11:37,13.10482,77.57631,13.02853,77.54625,0
7398,7398,43107,12,NA,2,572,1037,15,NA,9/19/13 17:16,9/19/13 18:16,0,0,9/19/13 11:39,12.91873,77.61494,12.934048,77.580568,0
7399,7399,43112,65,3,3,1390,NA,NA,NA,9/19/13 13:55,9/19/13 21:00,0,0,9/19/13 12:25,12.969368,77.641302,NA,NA,0
7400,7400,43118,12,NA,2,542,393,15,NA,9/20/13 3:07,9/20/13 3:58,1,0,9/19/13 13:44,12.93823,77.62289,13.19956,77.70688,0
7401,7401,43119,12,NA,2,25,888,15,NA,9/20/13 7:26,9/20/13 8:05,0,0,9/19/13 14:09,12.98059,77.57475,12.98818,77.50104,0
7402,7402,35084,12,NA,2,934,414,15,NA,9/19/13 16:48,9/19/13 17:46,1,0,9/19/13 14:59,12.92323,77.59203,13.00397,77.59964,0
7403,7403,43126,12,NA,2,62,393,15,NA,9/20/13 3:36,9/20/13 5:01,0,1,9/19/13 15:03,12.92433,77.65006,13.19956,77.70688,0
7404,7404,43127,12,NA,2,392,1395,15,NA,9/19/13 19:12,9/19/13 20:41,0,0,9/19/13 15:33,12.986284,77.735245,13.005603,77.628214,1
7405,7405,33136,12,NA,2,61,585,15,NA,9/19/13 19:55,9/19/13 22:07,0,1,9/19/13 18:25,12.96298,77.71229,12.97677,77.5727,1
7406,7406,43148,24,2,3,1237,NA,NA,NA,9/21/13 16:33,9/22/13 1:30,1,0,9/19/13 20:10,12.92645,77.61206,NA,NA,0
7407,7407,43151,12,NA,2,142,393,15,NA,9/20/13 3:36,9/20/13 4:19,1,0,9/19/13 20:29,12.91281,77.60923,13.19956,77.70688,0
7408,7408,43153,12,NA,2,1078,502,15,NA,9/20/13 23:45,9/21/13 0:24,0,0,9/19/13 20:38,12.992123,77.581667,12.90084,77.56483,0
7409,7409,43152,12,NA,2,1017,293,15,NA,9/21/13 23:31,9/22/13 1:12,1,0,9/19/13 20:38,13.11084,77.60074,12.849482,77.663187,0
7410,7410,5669,12,2,3,571,NA,NA,NA,9/20/13 7:26,9/20/13 11:17,1,0,9/19/13 20:39,12.95185,77.69642,NA,NA,0
7411,7411,43161,12,4,3,1323,NA,NA,NA,9/21/13 15:07,9/22/13 1:00,0,0,9/19/13 22:43,12.869805,77.653211,NA,NA,0
7412,7412,36209,12,NA,2,393,1312,15,NA,10/12/13 12:28,10/12/13 14:31,1,0,9/19/13 22:51,13.19956,77.70688,12.839879,77.658145,0
7413,7413,42205,12,1,3,1010,NA,NA,NA,9/20/13 17:31,9/20/13 19:14,0,0,9/20/13 1:12,12.96691,77.74935,NA,NA,0
7414,7414,35794,12,NA,2,571,1384,15,NA,9/20/13 19:26,9/20/13 21:26,1,0,9/20/13 2:03,12.95185,77.69642,13.02853,77.54625,0
7415,7415,43172,12,NA,2,271,585,15,NA,9/20/13 21:07,9/20/13 22:02,0,0,9/20/13 8:41,12.95641,77.64076,12.97677,77.5727,0
7416,7416,31200,12,2,3,1017,NA,NA,NA,9/20/13 12:00,9/20/13 19:14,1,0,9/20/13 9:02,13.11084,77.60074,NA,NA,0
7417,7417,43176,12,1,3,571,NA,NA,NA,9/20/13 11:16,9/20/13 16:15,0,0,9/20/13 10:06,12.95185,77.69642,NA,NA,0
7418,7418,43179,12,NA,2,1068,1307,15,NA,9/20/13 12:57,9/20/13 13:40,1,0,9/20/13 10:27,13.044009,77.606805,12.975903,77.601584,0
7419,7419,27273,24,NA,2,1371,1370,15,NA,9/22/13 6:00,9/22/13 7:47,1,0,9/20/13 11:18,13.000418,77.674835,12.995756,77.761764,0
7420,7420,19008,12,NA,2,410,393,15,NA,9/20/13 16:04,9/20/13 17:17,1,0,9/20/13 11:46,13.05121,77.54113,13.19956,77.70688,0
7421,7421,43192,12,NA,2,393,1083,15,NA,9/21/13 17:02,9/21/13 18:56,1,0,9/20/13 12:32,13.19956,77.70688,12.900648,77.589183,0
7422,7422,43195,12,NA,2,1273,393,15,NA,9/20/13 18:57,9/20/13 21:40,0,0,9/20/13 13:03,12.951834,77.698733,13.19956,77.70688,0
7423,7423,42330,12,1,3,1325,NA,NA,NA,9/20/13 17:16,9/20/13 19:11,1,0,9/20/13 13:21,12.854095,77.665871,NA,NA,0
7424,7424,7500,12,NA,2,112,393,15,NA,9/21/13 1:12,9/21/13 2:15,0,0,9/20/13 15:17,12.93331,77.56666,13.19956,77.70688,0
7425,7425,25286,12,NA,2,187,1069,15,NA,9/24/13 7:40,9/24/13 10:12,0,0,9/20/13 15:44,12.95892,77.5277,12.949764,77.643524,0
7426,7426,25286,12,NA,2,187,1069,15,NA,9/25/13 7:40,9/25/13 9:16,0,0,9/20/13 15:44,12.95892,77.5277,12.949764,77.643524,0
7427,7427,25286,12,NA,2,1069,187,15,NA,9/30/13 19:55,9/30/13 21:30,0,0,9/20/13 15:44,12.949764,77.643524,12.95892,77.5277,0
7428,7428,43208,12,NA,2,1193,1159,15,NA,9/20/13 17:31,9/20/13 18:37,1,0,9/20/13 15:51,13.00446,77.56923,12.90163,77.582,0
7429,7429,43210,28,NA,2,793,393,15,NA,9/20/13 22:19,9/20/13 23:29,0,0,9/20/13 15:54,13.02239,77.59492,13.19956,77.70688,1
7430,7430,43213,12,1,3,142,NA,NA,NA,9/20/13 17:31,9/20/13 22:30,0,0,9/20/13 16:16,12.91281,77.60923,NA,NA,0
7431,7431,43217,90,NA,2,25,1026,15,NA,9/24/13 6:57,9/24/13 7:46,0,0,9/20/13 16:37,12.98059,77.57475,13.10482,77.57631,0
7432,7432,43219,12,NA,2,363,1071,15,NA,9/25/13 18:00,9/25/13 18:59,0,0,9/20/13 16:54,12.99287,77.71662,12.937585,77.694433,0
7433,7433,43219,12,NA,2,1071,363,15,NA,9/24/13 4:48,9/24/13 5:19,0,0,9/20/13 17:00,12.937585,77.694433,12.99287,77.71662,0
7434,7434,42933,12,NA,2,293,1193,15,NA,9/20/13 18:57,9/20/13 21:14,1,0,9/20/13 17:14,12.849482,77.663187,13.00446,77.56923,1
7435,7435,42924,12,NA,2,363,136,15,NA,9/20/13 19:55,9/20/13 21:44,1,0,9/20/13 18:07,12.99287,77.71662,12.90796,77.62418,1
7436,7436,43229,12,NA,2,1323,1384,15,NA,9/21/13 18:57,9/21/13 19:41,0,1,9/20/13 18:45,12.869805,77.653211,13.02853,77.54625,0
7437,7437,29524,24,NA,2,1245,1120,15,NA,9/21/13 13:26,9/21/13 14:17,0,1,9/20/13 19:12,12.95158,77.57833,12.89724,77.61065,0
7438,7438,43234,12,NA,2,789,585,15,NA,9/21/13 5:16,9/21/13 5:21,1,0,9/20/13 20:43,12.9634,77.60343,12.97677,77.5727,0
7439,7439,42840,12,NA,2,585,362,15,NA,9/21/13 3:50,9/21/13 4:07,1,0,9/20/13 20:49,12.97677,77.5727,12.89468,77.62489,0
7440,7440,32460,12,NA,2,1373,393,15,NA,9/20/13 23:02,9/21/13 0:08,1,0,9/20/13 20:52,13.037255,77.58166,13.19956,77.70688,0
7441,7441,43238,12,NA,2,296,122,15,NA,9/21/13 9:50,9/21/13 10:33,1,0,9/20/13 21:01,12.96662,77.59868,12.99682,77.60436,1
7442,7442,43239,28,NA,1,1010,NA,15,131,9/21/13 0:57,9/22/13 23:59,0,0,9/20/13 22:04,12.96691,77.74935,NA,NA,0
7443,7443,43245,12,NA,2,767,293,15,NA,9/21/13 8:09,9/21/13 9:16,0,0,9/20/13 22:30,12.9122,77.51043,12.849482,77.663187,0
7444,7444,43247,65,NA,2,1036,393,15,NA,9/21/13 11:31,9/21/13 13:45,0,0,9/20/13 22:58,12.925568,77.580568,13.19956,77.70688,0
7445,7445,43250,12,NA,2,585,1333,15,NA,9/21/13 5:16,9/21/13 6:18,0,0,9/20/13 23:24,12.97677,77.5727,12.895675,77.602293,0
7446,7446,43251,12,NA,2,142,393,15,NA,9/21/13 5:02,9/21/13 6:21,1,0,9/20/13 23:29,12.91281,77.60923,13.19956,77.70688,0
7447,7447,43253,12,NA,1,466,NA,15,196,9/21/13 7:55,9/21/13 23:59,1,0,9/21/13 0:09,13.017436,77.64458,NA,NA,0
7448,7448,43256,12,NA,2,949,585,15,NA,9/21/13 5:02,9/21/13 5:43,0,0,9/21/13 0:44,12.98275,77.61582,12.97677,77.5727,0
7449,7449,43257,12,NA,2,393,1054,15,NA,9/21/13 10:04,9/21/13 13:15,0,1,9/21/13 3:05,13.19956,77.70688,12.90184,77.581587,0
7450,7450,42981,12,NA,2,768,949,15,NA,9/21/13 4:33,9/21/13 5:11,0,0,9/21/13 4:05,12.98999,77.55332,12.98275,77.61582,0
7451,7451,43260,12,4,3,136,NA,NA,NA,9/21/13 9:36,9/21/13 19:30,0,0,9/21/13 8:34,12.90796,77.62418,NA,NA,0
7452,7452,27304,12,NA,2,767,466,15,NA,9/21/13 10:19,9/21/13 12:02,1,0,9/21/13 8:44,12.9122,77.51043,13.017436,77.64458,0
7453,7453,43261,24,NA,2,1328,585,15,NA,9/21/13 18:57,9/21/13 20:34,0,0,9/21/13 8:46,12.958808,77.649047,12.97677,77.5727,0
7454,7454,43266,12,NA,2,308,393,15,NA,9/21/13 10:48,9/21/13 11:59,1,0,9/21/13 9:12,12.99049,77.69798,13.19956,77.70688,0
7455,7455,43269,12,NA,2,1191,393,15,NA,9/23/13 0:57,9/23/13 2:13,1,0,9/21/13 10:09,13.03017,77.56684,13.19956,77.70688,0
7456,7456,43270,89,NA,2,410,393,15,NA,9/21/13 13:12,9/21/13 14:24,0,0,9/21/13 10:22,13.05121,77.54113,13.19956,77.70688,0
7457,7457,33484,89,3,3,1315,NA,NA,NA,9/21/13 16:04,9/21/13 23:00,1,0,9/21/13 10:48,12.934446,77.629882,NA,NA,0
7458,7458,43275,12,4,3,603,NA,NA,NA,9/21/13 14:24,9/22/13 0:30,0,0,9/21/13 11:18,12.97357,77.61043,NA,NA,0
7459,7459,43280,12,NA,2,212,393,15,NA,9/21/13 13:55,9/21/13 14:34,1,0,9/21/13 11:55,12.99474,77.60797,13.19956,77.70688,0
7460,7460,43282,12,1,3,117,NA,NA,NA,9/21/13 15:36,9/21/13 18:05,1,0,9/21/13 12:07,12.86966,77.62737,NA,NA,0
7461,7461,19792,12,3,3,542,NA,NA,NA,9/21/13 15:07,9/21/13 22:00,0,0,9/21/13 13:42,12.93823,77.62289,NA,NA,0
7462,7462,43294,12,NA,2,458,393,15,NA,9/23/13 16:33,9/23/13 18:13,1,0,9/21/13 13:47,13.00037,77.72746,13.19956,77.70688,0
7463,7463,43107,12,NA,2,572,1037,15,NA,9/21/13 18:00,9/21/13 18:54,0,0,9/21/13 13:55,12.91873,77.61494,12.934048,77.580568,1
7464,7464,43294,12,NA,2,458,393,15,NA,9/23/13 4:33,9/23/13 5:43,1,0,9/21/13 13:55,13.00037,77.72746,13.19956,77.70688,0
7465,7465,30290,12,NA,2,1054,1037,15,NA,9/21/13 19:40,9/21/13 20:33,0,0,9/21/13 15:05,12.90184,77.581587,12.934048,77.580568,0
7466,7466,36353,12,NA,2,1263,1010,15,NA,9/21/13 23:45,9/22/13 0:15,0,0,9/21/13 16:12,12.96897,77.59456,12.96691,77.74935,0
7467,7467,43310,12,NA,2,393,410,15,NA,9/23/13 7:40,9/23/13 9:06,1,0,9/21/13 16:42,13.19956,77.70688,13.05121,77.54113,0
7468,7468,43313,87,NA,2,1286,393,15,NA,9/21/13 23:45,9/22/13 1:20,1,0,9/21/13 17:06,12.973448,77.62032,13.19956,77.70688,0
7469,7469,43323,12,NA,2,488,585,15,NA,9/22/13 9:36,9/22/13 10:48,0,0,9/21/13 18:53,12.959979,77.647998,12.97677,77.5727,0
7470,7470,43324,90,NA,2,167,396,15,NA,9/21/13 18:57,9/21/13 20:21,0,0,9/21/13 18:53,12.99036,77.58913,12.92073,77.66482,0
7471,7471,31216,65,2,3,172,NA,15,NA,9/22/13 9:36,9/22/13 18:30,1,0,9/21/13 19:50,12.97091,77.6305,NA,NA,0
7472,7472,43330,12,NA,2,1395,363,15,NA,9/22/13 7:12,9/22/13 7:54,0,1,9/21/13 20:19,13.005603,77.628214,12.99287,77.71662,0
7473,7473,43336,12,NA,2,1384,1056,15,NA,9/22/13 19:26,9/22/13 20:39,1,0,9/21/13 21:44,13.02853,77.54625,12.919199,77.60931,0
7474,7474,43337,12,NA,2,1365,625,15,NA,9/22/13 0:28,9/22/13 1:16,0,0,9/21/13 21:53,12.845653,77.677925,12.95431,77.6553,0
7475,7475,43338,12,NA,1,448,NA,15,108,9/22/13 6:00,9/22/13 23:59,0,0,9/21/13 22:11,12.92732,77.63575,NA,NA,0
7476,7476,43353,24,NA,2,393,492,15,NA,10/12/13 7:12,10/12/13 9:48,1,0,9/22/13 7:24,13.19956,77.70688,12.851218,77.521664,0
7477,7477,43363,12,NA,2,542,393,15,NA,9/22/13 15:36,9/22/13 17:24,0,0,9/22/13 9:31,12.93823,77.62289,13.19956,77.70688,0
7478,7478,43364,89,NA,2,977,393,15,NA,9/22/13 19:26,9/22/13 20:39,0,0,9/22/13 9:36,12.969933,77.533286,13.19956,77.70688,0
7479,7479,31903,12,NA,2,1034,1384,15,NA,9/22/13 18:00,9/22/13 18:56,0,1,9/22/13 11:29,13.047926,77.597766,13.02853,77.54625,0
7480,7480,26131,12,NA,2,450,393,15,NA,9/23/13 5:16,9/23/13 6:31,1,0,9/22/13 13:12,12.9334,77.62652,13.19956,77.70688,0
7481,7481,43374,89,NA,2,393,89,15,NA,9/22/13 23:45,9/23/13 1:29,0,0,9/22/13 13:22,13.19956,77.70688,12.96519,77.71932,1
7482,7482,21377,12,3,3,271,NA,NA,NA,9/22/13 16:04,9/22/13 19:17,1,0,9/22/13 13:46,12.95641,77.64076,NA,NA,0
7483,7483,38575,28,NA,2,1106,393,15,NA,9/23/13 4:48,9/23/13 6:04,1,0,9/22/13 14:40,12.93331,77.56666,13.19956,77.70688,0
7484,7484,43383,65,NA,1,393,NA,15,29,9/23/13 14:24,9/28/13 23:59,0,0,9/22/13 15:46,13.19956,77.70688,NA,NA,0
7485,7485,41058,12,NA,2,1281,1383,15,NA,9/22/13 23:02,9/22/13 23:15,1,0,9/22/13 15:49,12.934634,77.611283,12.930451,77.685822,0
7486,7486,43388,89,NA,2,92,393,15,NA,9/23/13 5:31,9/23/13 6:32,0,0,9/22/13 17:31,12.99569,77.6835,13.19956,77.70688,0
7487,7487,43389,12,NA,2,561,393,15,NA,9/23/13 4:04,9/23/13 5:05,1,0,9/22/13 17:44,13.00983,77.62967,13.19956,77.70688,0
7488,7488,41354,12,1,3,115,NA,NA,NA,9/23/13 12:57,9/23/13 17:01,1,0,9/22/13 19:04,12.99319,77.54472,NA,NA,0
7489,7489,29648,12,6,3,58,NA,NA,NA,9/24/13 6:57,9/24/13 11:00,0,0,9/22/13 19:12,12.88963,77.60119,NA,NA,0
7490,7490,29648,12,6,3,1084,NA,NA,NA,9/26/13 7:26,9/26/13 11:30,0,0,9/22/13 19:15,12.892657,77.581866,NA,NA,0
7491,7491,29648,12,6,3,571,NA,NA,NA,9/25/13 7:26,9/25/13 11:30,0,0,9/22/13 19:20,12.95185,77.69642,NA,NA,0
7492,7492,29648,12,6,3,1084,NA,NA,NA,9/24/13 7:26,9/24/13 11:30,0,0,9/22/13 19:28,12.892657,77.581866,NA,NA,0
7493,7493,29648,12,6,3,150,NA,NA,NA,9/24/13 7:55,9/24/13 12:00,0,0,9/22/13 19:32,12.89724,77.61065,NA,NA,0
7494,7494,29648,12,6,3,994,NA,NA,NA,9/27/13 7:12,9/27/13 11:15,0,0,9/22/13 19:34,12.93965,77.74657,NA,NA,0
7495,7495,29648,12,NA,2,1015,542,NA,NA,9/25/13 8:09,9/25/13 12:15,0,0,9/22/13 19:35,12.93086,77.57769,12.93823,77.62289,0
7496,7496,29648,12,6,3,1257,NA,NA,NA,9/25/13 8:09,9/25/13 12:15,0,0,9/22/13 19:37,12.934477,77.611284,NA,NA,0
7497,7497,29648,12,6,3,1257,NA,NA,NA,9/26/13 8:09,9/26/13 12:15,0,0,9/22/13 19:37,12.934477,77.611284,NA,NA,0
7498,7498,28917,12,2,3,758,NA,NA,NA,9/23/13 9:07,9/23/13 18:00,0,1,9/22/13 20:03,12.98768,77.59851,NA,NA,0
7499,7499,34741,12,NA,2,1248,585,15,NA,9/23/13 5:45,,1,0,9/22/13 20:41,12.978945,77.574849,12.97677,77.5727,0
7500,7500,25665,89,NA,2,791,448,15,NA,9/23/13 8:09,9/23/13 9:26,1,0,9/22/13 22:52,13.00453,77.61717,12.92732,77.63575,0
7501,7501,40758,12,NA,2,1350,452,15,NA,9/23/13 5:31,9/23/13 6:07,1,0,9/22/13 23:41,12.909202,77.5662,12.95278,77.59088,0
7502,7502,43402,12,NA,2,592,393,15,NA,9/23/13 7:26,9/23/13 8:54,0,0,9/23/13 0:46,12.9073,77.63526,13.19956,77.70688,0
7503,7503,25993,12,NA,2,142,1384,15,NA,9/23/13 6:28,9/23/13 7:17,1,0,9/23/13 1:34,12.91281,77.60923,13.02853,77.54625,0
7504,7504,29648,12,6,3,1232,NA,NA,NA,9/23/13 8:09,9/23/13 10:14,0,0,9/23/13 1:34,12.88019,77.64558,NA,NA,0
7505,7505,20169,12,NA,2,1384,1262,15,NA,9/23/13 11:02,9/23/13 13:11,0,0,9/23/13 8:54,13.02853,77.54625,12.81575,77.68465,0
7506,7506,43407,12,NA,2,1303,561,15,NA,9/23/13 11:31,9/23/13 12:22,0,0,9/23/13 9:55,12.971195,77.607078,13.00983,77.62967,0
7507,7507,43412,12,2,3,603,NA,NA,NA,9/23/13 13:26,9/23/13 22:30,1,0,9/23/13 11:23,12.97357,77.61043,NA,NA,0
7508,7508,28535,28,2,3,25,NA,NA,NA,9/23/13 13:26,9/23/13 22:30,0,0,9/23/13 11:28,12.98059,77.57475,NA,NA,0
7509,7509,43349,85,NA,2,1297,1393,15,NA,9/23/13 13:26,9/23/13 15:29,0,0,9/23/13 12:23,12.966049,77.598575,13.19966,77.70688,0
7510,7510,43430,12,NA,2,293,1323,15,NA,9/23/13 18:57,9/23/13 19:16,0,0,9/23/13 16:15,12.849482,77.663187,12.869805,77.653211,0
7511,7511,43430,12,NA,2,293,1323,15,NA,9/24/13 18:57,9/24/13 19:53,0,0,9/23/13 16:16,12.849482,77.663187,12.869805,77.653211,0
7512,7512,43431,65,3,3,393,NA,NA,NA,9/29/13 15:36,9/29/13 22:30,0,0,9/23/13 16:17,13.19956,77.70688,NA,NA,0
7513,7513,43431,24,NA,2,1321,393,15,NA,10/1/13 3:50,10/1/13 5:13,0,0,9/23/13 16:19,12.987445,77.616958,13.19956,77.70688,0
7514,7514,42985,12,NA,2,776,220,15,NA,9/24/13 9:07,9/24/13 10:01,0,0,9/23/13 17:28,13.01508,77.67796,12.99722,77.62003,0
7515,7515,43439,12,1,3,62,NA,NA,NA,9/23/13 18:28,9/23/13 23:30,0,0,9/23/13 18:01,12.92433,77.65006,NA,NA,0
7516,7516,40613,12,NA,2,1068,149,15,NA,9/23/13 21:36,9/23/13 22:10,1,0,9/23/13 18:42,13.044009,77.606805,12.93022,77.56039,0
7517,7517,43447,12,NA,2,1384,1052,15,NA,9/24/13 5:02,9/24/13 5:42,0,0,9/23/13 20:34,13.02853,77.54625,12.912695,77.576265,0
7518,7518,43451,12,NA,2,413,1037,15,NA,9/23/13 22:48,9/23/13 23:08,1,0,9/23/13 21:12,12.92171,77.59017,12.934048,77.580568,1
7519,7519,29648,12,6,3,1232,NA,NA,NA,9/24/13 8:09,9/24/13 12:15,0,0,9/23/13 22:04,12.88019,77.64558,NA,NA,0
7520,7520,33594,12,NA,2,172,83,15,NA,9/24/13 7:55,9/24/13 8:58,1,0,9/23/13 22:44,12.97091,77.6305,12.92415,77.67229,0
7521,7521,42928,12,NA,2,455,393,15,NA,9/24/13 6:00,9/24/13 7:55,0,0,9/23/13 23:08,12.999874,77.67812,13.19956,77.70688,0
7522,7522,42025,12,NA,2,297,691,15,NA,9/24/13 7:12,9/24/13 8:29,0,0,9/23/13 23:25,12.99789,77.61488,12.93611,77.60751,0
7523,7523,20570,12,NA,2,689,1068,15,NA,9/24/13 9:36,9/24/13 10:37,0,0,9/24/13 0:39,12.97672,77.64927,13.044009,77.606805,0
7524,7524,35281,12,NA,2,1101,1365,15,NA,9/24/13 7:40,9/24/13 8:40,0,0,9/24/13 5:30,12.93652,77.54481,12.845653,77.677925,0
7525,7525,43469,12,NA,2,112,1384,15,NA,9/24/13 17:31,9/24/13 18:36,0,0,9/24/13 9:01,12.93331,77.56666,13.02853,77.54625,0
7526,7526,42944,12,NA,2,1078,393,15,NA,9/24/13 12:57,9/24/13 14:12,0,0,9/24/13 9:29,12.992123,77.581667,13.19956,77.70688,0
7527,7527,43476,12,NA,2,61,25,15,NA,9/24/13 17:16,9/24/13 18:37,0,0,9/24/13 11:41,12.96298,77.71229,12.98059,77.57475,0
7528,7528,43478,12,1,3,271,NA,NA,NA,9/24/13 12:43,9/24/13 17:45,0,0,9/24/13 12:03,12.95641,77.64076,NA,NA,0
7529,7529,43481,89,NA,2,393,1383,15,NA,9/27/13 10:33,9/27/13 12:32,1,0,9/24/13 12:28,13.19956,77.70688,12.930451,77.685822,0
7530,7530,29648,12,6,3,392,NA,NA,NA,9/24/13 16:19,9/24/13 20:15,0,0,9/24/13 12:29,12.986284,77.735245,NA,NA,0
7531,7531,43484,12,NA,1,1075,NA,15,55,9/26/13 11:02,9/26/13 23:59,0,0,9/24/13 12:56,12.973464,77.618473,NA,NA,0
7532,7532,43487,12,NA,2,137,393,15,NA,9/24/13 15:07,9/24/13 17:13,0,0,9/24/13 13:30,12.81575,77.68465,13.19956,77.70688,0
7533,7533,33002,12,NA,2,269,1026,15,NA,9/24/13 18:00,9/24/13 19:44,0,0,9/24/13 14:41,12.9744,77.69183,13.10482,77.57631,0
7534,7534,43491,12,1,3,1165,NA,NA,NA,9/24/13 21:36,9/25/13 2:30,0,0,9/24/13 14:44,12.990947,77.687112,NA,NA,0
7535,7535,43492,12,NA,2,1384,293,15,NA,9/25/13 16:48,9/25/13 18:20,0,0,9/24/13 14:52,13.02853,77.54625,12.849482,77.663187,0
7536,7536,43494,12,NA,2,1111,1384,15,NA,9/24/13 17:45,9/24/13 19:06,0,0,9/24/13 15:35,12.90796,77.62418,13.02853,77.54625,0
7537,7537,12442,89,NA,2,1330,585,15,NA,9/24/13 20:38,9/24/13 22:41,0,0,9/24/13 16:42,12.953434,77.70651,12.97677,77.5727,0
7538,7538,43502,65,NA,1,393,NA,15,32,9/27/13 16:33,9/27/13 0:00,1,0,9/24/13 16:54,13.19956,77.70688,NA,NA,0
7539,7539,43507,24,NA,2,293,1384,15,NA,9/24/13 20:24,9/24/13 23:04,1,0,9/24/13 17:09,12.849482,77.663187,13.02853,77.54625,0
7540,7540,43510,85,NA,2,142,1384,15,NA,9/24/13 21:07,9/24/13 23:03,0,0,9/24/13 17:27,12.91281,77.60923,13.02853,77.54625,0
